Batch_ID,Timestamp,Speed_Raw,Temp_Raw,Viscosity_Raw,MassFrac_Raw,MixTime_Raw,HeatTime_Raw,ColdTime_Raw,Phase_Val,Quality_Val,Code_Speed,Code_Temp,Code_Visc,Code_MassFrac,Code_Phase,Code_Quality,Transaction_Itemset
B2023-1731,1768327206.612141,45.75,41.7,0.3052,12.62,4.6,4.81,4.7,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1732,1768327266.612141,32.95,29.02,0.2542,11.61,6.44,4.05,6.86,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1733,1768327326.612141,11.25,7.76,0.4833,4.07,8.47,3.54,8.0,2,1,N_0020,T_010,V_4550,WF_0005,PH_2,Q_F,"Speed: N_0020, Temp: T_010, Visc: V_4550, Quality: Q_F"
B2023-1734,1768327386.612141,46.83,45.46,0.3629,9.28,4.27,3.33,6.42,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1735,1768327446.612141,36.87,49.63,0.2,6.08,6.67,6.66,4.61,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1736,1768327506.612141,31.58,50.46,0.3078,11.48,3.69,7.49,8.69,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1737,1768327566.612141,26.6,27.54,0.2177,11.72,4.92,8.94,7.62,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1738,1768327626.612141,29.75,31.07,0.1069,10.76,4.83,3.69,4.19,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1739,1768327686.612141,27.87,21.13,0.4695,12.89,6.58,4.22,4.37,2,1,N_2040,T_2030,V_4550,WF_0515,PH_2,Q_F,"Speed: N_2040, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-1740,1768327746.612141,41.27,45.05,0.3065,10.17,8.79,6.18,6.96,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1741,1768327806.612141,35.3,50.59,0.3475,7.37,8.18,7.13,6.58,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1742,1768327866.612141,10.08,6.38,0.4839,2.91,4.67,5.43,5.06,2,1,N_0020,T_010,V_4550,WF_0005,PH_2,Q_F,"Speed: N_0020, Temp: T_010, Visc: V_4550, Quality: Q_F"
B2023-1743,1768327926.612141,34.12,48.24,0.3876,13.98,2.58,8.59,8.55,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1744,1768327986.612141,69.08,41.78,0.36,4.25,3.47,8.24,8.84,2,1,N_6080,T_4050,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-1745,1768328046.612141,30.74,25.27,0.1998,7.07,2.05,5.12,5.83,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1746,1768328106.612141,49.87,47.22,0.3781,7.79,7.26,6.86,6.89,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1747,1768328166.612141,30.28,20.62,0.2245,9.35,5.82,5.14,8.85,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1748,1768328226.612141,39.41,32.49,0.229,5.44,7.05,6.74,7.8,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1749,1768328286.612141,23.9,39.57,0.2935,9.11,4.6,5.1,5.14,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1750,1768328346.612141,29.68,24.56,0.498,10.8,3.61,3.05,5.77,1,1,N_2040,T_2030,V_4550,WF_0515,PH_1,Q_F,"Speed: N_2040, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-1751,1768328406.612141,32.34,54.02,0.2043,6.2,8.67,8.62,6.28,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1752,1768328466.612141,30.72,27.68,0.1394,13.45,5.05,8.48,4.45,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1753,1768328526.612141,22.32,22.23,0.2201,5.44,5.75,3.84,7.42,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1754,1768328586.612141,74.14,31.94,0.1006,4.65,5.01,5.47,4.33,1,1,N_6080,T_3040,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1755,1768328646.612141,28.95,35.15,0.1714,10.96,8.63,5.98,6.75,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1756,1768328706.612141,38.04,25.94,0.2204,8.53,4.79,5.87,4.02,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1757,1768328766.612141,30.79,26.61,0.1651,10.12,6.94,4.91,6.55,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1758,1768328826.612141,38.11,45.53,0.2887,7.71,2.78,8.15,8.88,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1759,1768328886.612141,33.08,41.05,0.2743,11.65,3.12,6.8,4.87,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1760,1768328946.612141,43.65,48.62,0.2082,13.27,8.13,5.92,6.47,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1761,1768329006.612141,30.88,21.49,0.1871,7.16,4.81,4.28,8.69,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1762,1768329066.612141,34.71,46.24,0.3994,7.45,6.61,4.41,4.78,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1763,1768329126.612141,18.07,19.56,0.4959,13.1,8.24,6.31,8.25,1,1,N_0020,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1764,1768329186.612141,76.19,42.48,0.2912,0.11,6.9,5.64,7.61,2,1,N_6080,T_4050,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-1765,1768329246.612141,49.05,53.62,0.3671,6.51,6.44,6.8,8.31,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1766,1768329306.612141,31.34,31.16,0.221,12.91,8.21,4.12,4.67,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1767,1768329366.612141,30.96,21.77,0.1509,12.12,3.53,4.79,8.88,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1768,1768329426.612141,31.06,28.39,0.2867,12.35,5.69,7.18,5.07,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1769,1768329486.612141,36.67,54.29,0.3449,5.34,6.48,4.2,8.92,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1770,1768329546.612141,20.91,21.97,0.1092,7.16,8.45,7.04,5.38,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1771,1768329606.612141,39.2,45.54,0.3618,8.36,2.54,3.29,4.18,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1772,1768329666.612141,38.85,29.98,0.1749,11.99,4.11,6.87,8.28,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1773,1768329726.612141,36.43,26.44,0.2811,5.1,6.5,7.87,5.85,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1774,1768329786.612141,32.77,21.69,0.2977,12.27,2.92,7.8,7.47,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1775,1768329846.612141,48.35,44.87,0.2737,9.09,4.88,4.95,8.87,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1776,1768329906.612141,44.84,45.0,0.2305,10.68,3.04,7.85,5.93,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1777,1768329966.612141,31.7,40.06,0.3881,13.4,6.26,8.89,6.89,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1778,1768330026.612141,24.43,18.43,0.4831,11.48,7.24,8.31,7.19,2,1,N_2040,T_1020,V_4550,WF_0515,PH_2,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1779,1768330086.612141,25.44,31.08,0.1909,5.26,6.13,8.33,4.25,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1780,1768330146.612141,26.9,15.36,0.4873,9.89,3.04,7.07,6.77,1,1,N_2040,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1781,1768330206.612141,22.45,31.8,0.2637,11.78,8.1,7.6,6.57,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1782,1768330266.612141,75.86,41.45,0.1537,3.22,8.19,5.15,5.2,1,1,N_6080,T_4050,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-1783,1768330326.612141,30.52,21.24,0.2061,7.1,3.59,5.06,7.42,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1784,1768330386.612141,35.32,48.58,0.3551,11.83,2.33,7.4,7.79,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1785,1768330446.612141,32.57,28.57,0.1113,6.3,5.55,6.07,5.21,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1786,1768330506.612141,71.33,32.46,0.1071,2.45,7.8,8.1,7.61,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1787,1768330566.612141,48.19,53.51,0.3689,11.36,3.21,4.43,7.28,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1788,1768330626.612141,42.68,40.63,0.2507,9.56,4.85,5.23,6.42,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1789,1768330686.612141,32.13,44.26,0.2858,10.82,5.94,3.73,6.66,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1790,1768330746.612141,48.16,53.97,0.3914,13.44,3.7,5.26,5.02,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1791,1768330806.612141,26.88,12.52,0.4946,7.55,8.62,7.24,4.76,2,1,N_2040,T_1020,V_4550,WF_0515,PH_2,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1792,1768330866.612141,34.59,42.06,0.3527,8.9,4.01,5.28,5.18,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1793,1768330926.612141,25.61,22.12,0.1543,12.03,8.56,8.17,5.48,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1794,1768330986.612141,45.37,52.55,0.2321,7.43,2.1,8.03,7.13,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1795,1768331046.612141,36.55,45.23,0.2994,8.02,5.88,7.89,8.0,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1796,1768331106.612141,30.74,44.5,0.2709,5.38,3.18,8.12,5.88,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1797,1768331166.612141,26.4,13.21,0.4923,12.68,8.29,8.09,4.41,1,1,N_2040,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1798,1768331226.612141,26.51,38.84,0.2352,9.4,4.98,5.16,4.48,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1799,1768331286.612141,21.09,39.03,0.124,8.54,4.64,6.16,8.48,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1800,1768331346.612141,39.28,27.33,0.2124,5.32,4.14,5.6,7.75,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1801,1768331406.612141,23.23,29.33,0.1916,5.91,6.18,6.27,7.25,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1802,1768331466.612141,38.73,21.27,0.1781,8.12,6.72,5.24,5.12,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1803,1768331526.612141,26.06,22.6,0.4934,11.33,5.15,7.63,7.07,2,1,N_2040,T_2030,V_4550,WF_0515,PH_2,Q_F,"Speed: N_2040, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-1804,1768331586.612141,65.31,47.56,0.2424,3.56,8.52,6.92,5.46,2,1,N_6080,T_4050,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-1805,1768331646.612141,38.4,48.6,0.2667,13.66,5.88,7.48,8.49,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1806,1768331706.612141,35.46,43.95,0.2987,9.37,2.52,7.66,4.42,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1807,1768331766.612141,10.34,5.8,0.4674,8.69,4.42,4.92,7.52,2,1,N_0020,T_010,V_4550,WF_0515,PH_2,Q_F,"Speed: N_0020, Temp: T_010, Visc: V_4550, Quality: Q_F"
B2023-1808,1768331826.612141,38.77,22.25,0.1756,5.9,3.05,6.9,7.37,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1809,1768331886.612141,10.78,15.02,0.477,3.26,4.47,8.79,5.84,1,1,N_0020,T_1020,V_4550,WF_0005,PH_1,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1810,1768331946.612141,31.98,29.61,0.2387,12.68,5.25,7.15,5.4,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1811,1768332006.612141,37.89,33.04,0.2521,9.4,8.84,3.78,6.39,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1812,1768332066.612141,75.87,35.51,0.1588,4.55,2.52,4.2,4.98,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1813,1768332126.612141,25.62,36.7,0.2974,6.47,3.42,3.77,7.87,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1814,1768332186.612141,37.5,33.4,0.2633,12.49,8.95,4.67,7.63,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1815,1768332246.612141,47.66,47.04,0.2948,9.25,4.03,8.49,6.84,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1816,1768332306.612141,46.1,47.49,0.333,10.89,4.17,5.41,7.16,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1817,1768332366.612141,13.85,23.97,0.4989,7.83,8.21,6.89,8.14,2,1,N_0020,T_2030,V_4550,WF_0515,PH_2,Q_F,"Speed: N_0020, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-1818,1768332426.612141,34.22,46.22,0.3171,13.28,5.06,4.56,8.77,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1819,1768332486.612141,69.7,35.58,0.2417,1.28,3.68,5.45,7.53,1,1,N_6080,T_3040,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1820,1768332546.612141,24.02,34.47,0.2274,13.01,3.84,7.65,6.64,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1821,1768332606.612141,21.63,25.43,0.1549,12.46,4.66,6.34,6.68,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1822,1768332666.612141,34.73,38.89,0.2264,11.75,5.74,4.48,6.05,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1823,1768332726.612141,31.89,54.88,0.2767,11.11,8.14,3.34,4.69,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1824,1768332786.612141,31.01,22.8,0.2476,13.01,3.17,3.94,6.94,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1825,1768332846.612141,45.62,46.94,0.3628,13.96,7.91,8.22,8.07,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1826,1768332906.612141,36.82,34.66,0.1095,5.12,7.04,7.18,6.4,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1827,1768332966.612141,33.18,34.57,0.1241,7.61,3.08,8.56,5.17,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1828,1768333026.612141,38.56,39.05,0.2366,7.35,6.42,5.15,6.54,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1829,1768333086.612141,30.41,47.79,0.2251,7.08,7.19,5.11,7.84,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1830,1768333146.612141,34.67,49.63,0.2171,7.25,6.4,7.4,7.1,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1831,1768333206.612141,29.3,23.14,0.4768,9.19,3.26,4.22,5.86,1,1,N_2040,T_2030,V_4550,WF_0515,PH_1,Q_F,"Speed: N_2040, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-1832,1768333266.612141,30.05,48.72,0.303,12.46,2.96,3.66,6.76,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1833,1768333326.612141,30.89,20.59,0.1404,5.23,7.79,7.65,5.96,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1834,1768333386.612141,22.16,28.09,0.1946,6.51,6.24,5.64,8.49,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1835,1768333446.612141,20.0,16.6,0.474,6.72,4.32,8.36,5.67,1,1,N_0020,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1836,1768333506.612141,19.85,10.03,0.4629,8.35,3.52,5.5,6.8,2,1,N_0020,T_1020,V_4550,WF_0515,PH_2,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1837,1768333566.612141,27.91,21.42,0.4722,7.82,3.6,5.12,7.0,2,1,N_2040,T_2030,V_4550,WF_0515,PH_2,Q_F,"Speed: N_2040, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-1838,1768333626.612141,35.46,39.98,0.1152,7.63,4.98,5.0,8.98,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1839,1768333686.612141,31.1,24.85,0.1341,9.98,3.68,8.85,7.7,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1840,1768333746.612141,17.88,15.84,0.4686,13.97,5.86,6.71,4.27,2,1,N_0020,T_1020,V_4550,WF_0515,PH_2,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1841,1768333806.612141,26.21,28.39,0.2826,13.35,7.61,4.6,8.23,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1842,1768333866.612141,35.25,32.29,0.2839,13.77,3.29,4.89,8.12,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1843,1768333926.612141,66.68,39.58,0.314,2.33,2.38,5.75,4.13,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1844,1768333986.612141,71.42,40.47,0.162,3.28,4.56,8.85,6.72,2,1,N_6080,T_4050,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-1845,1768334046.612141,68.32,39.08,0.1118,2.65,8.19,5.38,8.3,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1846,1768334106.612141,14.84,21.47,0.4894,1.47,3.27,7.6,8.56,1,1,N_0020,T_2030,V_4550,WF_0005,PH_1,Q_F,"Speed: N_0020, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-1847,1768334166.612141,14.87,6.7,0.4717,8.16,6.17,4.57,6.89,2,1,N_0020,T_010,V_4550,WF_0515,PH_2,Q_F,"Speed: N_0020, Temp: T_010, Visc: V_4550, Quality: Q_F"
B2023-1848,1768334226.612141,46.75,43.08,0.2754,13.63,8.87,7.68,6.6,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
